uuid,Keywords,label
876,result; individual; focus; served; setting; mixed; report; article; monitoring; based; goal; enact; expand; central; change; de; meeting; surveys; methods; scales; analyzes; supporting; participants; analyses; families; approach; practice; approaches; interviews; personalized; objectives; community; confianza; relationships; promote; agency; promotion; relational; health; communities,1
877,producer; stages; natural; costs; implement; elsevier; factors; supervision; industry; strategies; regulatory; agency; rights; multi; process; interventions; plays; involved; profitable; simulation; conducive; strategy; development; proportion; evolve; resources; roles; optimal; hindering; tripartite; game; construction; evolution; enterprises; effectiveness; evolutionary; recycler; waste; utilization; recycling,0
878,turkey; 2019; feed; incentives; internal; feasibility; connected; 75; considered; province; sensitivity; 87; map; nationwide; viability; northern; period; pvs; regional; pl; provinces; tariff; southern; pv; regions; implications; pi; aspects; radiation; profitability; study; simulated; grid; rooftop; analysis; analyze; residential; solar; economic; systems,0
879,gis; based; regulated; public; multi; subjective; economic; process; comparisons; sites; simplified; specifications; methods; divided; disposing; opinions; algorithm; criterion; metropolises; geographical; approach; encompasses; disposal; collecting; priorities; metropolis; criteria; environmental; assessment; combining; integrated; multifaceted; analysis; selecting; selection; decision; waste; judgments; landfills; municipal,0
880,literature; squares; modified; policy; 2016; study; empirical; targets; based; analysts; achieve; data; explores; develops; yield; development; footprint; natural; decrease; investigation; countries; income; indicator; degradation; findings; estimators; resource; renewable; role; determinants; contribution; estimations; sustainable; economies; implications; resources; energy; urbanization; ecological; environmental,0
881,removed; industrial; coo; h2so4; solution; effective; peeling; energy; resources; generates; hazardous; elsevier; amount; protection; carbothermic; temperature; valuable; lower; carbonaceous; metals; materials; efficiencies; aluminium; material; transforming; emission; cathode; greener; conserving; environmental; simpler; conservation; sustainable; safer; collector; reductant; reduction; thermite; cleaner; recycling,0
882,2018; applying; systems; lag; contribution; formulate; complex; quantitative; establishing; guide; government; curve; protection; understand; determinants; subsystems; balance; development; conforms; policies; comprehensive; uncoordinated; sustainable; understanding; relationship; eco; economic; coupling; evaluated; evolution; qingdao; environment; study; city; examination; china; coordination; urban; environmental; urbanization,0
883,upscale; determined; 45; risk; reach; 18; total; nationally; dependence; national; substitution; coal; import; 2035; future; supply; resource; 50; control; compared; billion; uncertainties; industry; scenario; integrated; 2040; modeling; gas; 2020; 2030; scenarios; energy; projected; oil; electrification; china; consumption; 2050; analyzes; analysis,0
884,strangers; house; investigations; measured; manipulations; positive; laboratory; distinct; orienting; survival; frequency; ethical; activity; implications; demonstrate; predictability; dissociable; relevance; experience; response; practical; sensitization; fear; amplitude; phasic; electrodermal; responses; dynamics; emotional; attacks; tonic; immersive; subjective; experiences; intensity; effects; threat; haunted; physiological; threats,1
885,explain; emergent; combined; framework; controlled; interlocking; characteristic; decompose; measures; dynamics; inconsistent; health; social; quantify; studies; decomposing; examining; counterfactual; cardiometabolic; inference; limitations; proportions; race; quantitative; interaction; operationalizing; constructivist; longitudinal; regression; mediation; inequities; structural; causal; disparity; disparities; racial; discrimination; racialized; racism; racialization,1
886,vapor; pathways; 86; polarization; increase; activation; caspases; complexes; ambient; animals; expression; weeks; bw; inhalation; upregulation; bcl; vapors; effects; increases; apoptotic; lungs; inflammation; tissue; proinflammatory; mechanisms; inflammatory; mitochondrial; phenotype; literature; cytokines; induces; molecular; oxidative; mice; apoptosis; th2; fume; c57bl; pulmonary; gasoline,1
887,april; cope; stage; longitudinal; 20; 28; factors; test; survey; 16; mini; investigate; disorder; substance; intensively; covid; habits; 14; virus; societal; started; inventory; identification; levels; clinical; perceived; consequences; reported; psychoactive; considered; identified; enforcement; 19; drinkers; initial; outbreak; drinking; pandemic; consumption; alcohol,0
888,advances; understanding; economic; productivity; organizational; barriers; development; factors; resistance; prefabrication; industry; current; strengths; issues; built; questionnaire; threats; sustainable; critical; 2017; adoption; solutions; implementation; weaknesses; assess; organizations; opportunities; practices; evaluating; survey; interviews; perspective; analysis; challenges; offsite; investigate; perceptions; perspectives; construction; investigation,0
889,intensified; opportunity; cardiac; underspent; sequence; spending; creatinine; adverse; drugs; costs; validate; intensification; maximizes; prioritizing; concepts; prioritizes; burden; framework; health; heart; benefit; physiological; guideline; benefits; implementing; medical; clinical; function; sequencing; patients; burdens; overspending; fail; thresholds; mechanisms; therapeutic; investment; medications; therapies; failure,1
890,impairing; hypothesis; panel; robust; contributing; sector; epc; validity; correlated; 1995; innovative; development; rate; improving; consumption; renewable; study; generation; challenges; indicator; technologies; footprint; estimated; oecd; clean; energy; degradation; dependence; cointegration; findings; initiatives; growth; sustainable; employment; countries; ecological; sustainability; environmental; economic; unemployment,1
891,23a; pcr; deactivation; exosome; inflammatory; neuronal; infarction; m1; activate; medium; m2; infarct; derived; occlusion; inhibition; lipopolysaccharide; ensured; activation; modified; 3p; genes; immunohistochemistry; cerebral; cells; exosomes; neurological; tissues; artery; upregulation; improvement; reduce; induce; mesenchymal; improve; induced; proteins; increased; improved; improves; microglia,1
892,schoolers; increase; depressed; impacted; increased; main; adjustment; cbcl; adopting; p2; development; effects; outbreak; intensity; pre; trajectory; raising; families; 19; directionality; emotional; longitudinal; epds; p1; lockdown; anxiety; mothers; preliminary; mood; moderates; symptoms; maternal; concerns; moderated; interventions; psychological; behavioural; depression; children; preschool,1
893,chicken; responsible; 22; analysis; tandem; production; core; indicating; disease; variable; multiple; demonstrated; principle; adherence; rates; differed; cleaning; clone; nucleotides; patterns; escherichia; repeat; identical; rigorous; comparisons; unit; diagnosed; broiler; locus; isolates; months; st10; genome; investigation; procedures; 18; recurring; disinfection; coli; outbreaks,1
894,critical; generation; envelopment; output; complexes; reduction; approach; uncover; improvements; resources; identified; overwhelming; metropolis; 2020; investigated; development; trends; waste; achieve; implementation; korea; transition; findings; regenerative; initiatives; energy; industrial; analytical; tracking; efficient; eco; urban; ulsan; transformation; analysis; ecologically; analyze; economic; efficiency; sustainability,0
895,interference; minimizing; chest; decision; resource; ohca; monitor; resources; eti; measures; guide; interventions; clinician; optimal; clinicians; ems; assist; bvm; hyperventilation; physiology; ventilation; naemsp; intubation; mask; placement; document; oxygenation; position; circulation; compressions; statement; capnography; cardiac; management; resuscitation; airways; hospital; arrest; airway; prehospital,1
896,complementary; report; vitt; steroids; represent; departments; specialists; 19; underwent; treated; hospital; admission; massive; hematology; serum; ncov; treatment; chadox1; contest; induced; therapies; approach; fondaparinux; cerebral; coordination; sinus; neurology; thrombotic; immune; thrombectomy; successful; neuroradiology; venous; neurosurgery; multidisciplinary; immunoglobulin; thrombosis; vaccine; neuroendovascular; thrombocytopenia,1
897,ms; platform; excel; factor; suas; matlab; cyber; integrating; development; process; progress; soil; balance; performance; surface; science; assess; system; analysis; profile; atmospheric; detailed; scale; evapotranspiration; data; assessment; processes; software; numerical; resources; processing; computationally; estimating; tools; estimation; energy; products; computers; quantification; computing,1
898,threats; rank; taxa; prospects; social; reproduction; ranks; measuring; phenotypic; signals; identity; maintained; gaining; priority; disrupt; opportunities; maintenance; societies; resources; behavioural; subordinate; dynamics; behaviours; relationships; conventions; formation; asymmetry; cognition; established; stability; hierarchically; organized; establish; organizing; stabilize; establishment; dominant; hierarchies; hierarchy; dominance,1
899,panel; suggests; reduce; regression; data; 2017; process; continues; 2020; techniques; potential; rights; attention; intensity; ensuring; including; relationship; production; global; stimulate; increase; study; employing; increasing; employs; endogeneity; generating; impact; examine; linkages; examining; growth; energy; consumption; efficiency; examines; african; economies; economic; electricity,0
900,1785; 10; federation; astrakhan; european; test; clinically; representatives; biochip; hundreds; variants; oncogenesis; rs187912365; rs6413464; polymorphic; subpopulation; gene; data; genes; analysis; countries; rs3731249; russian; rs4151539; rs116150891; populations; rs147754935; rs183898408; sample; markers; rs144668210; rs149800437; rs146897002; rb1; frequency; cdkn2a; polymorphisms; genotyping; frequencies; samples,1
901,cycle; focuses; decision; national; sector; mix; assessed; co2; gas; key; decarbonising; assesses; study; emissions; techno; fuels; greenhouse; economic; biomass; endogenous; evaluated; carbon; economy; indicators; prospective; 2050; electric; electrolysis; assessment; fuel; emission; energy; methane; road; gasification; vehicles; transport; hydrogen; transportation; environmental,0
902,domestic; benefit; construction; economic; life; benefits; time; acceptance; sensitivity; industry; methods; makers; benchmark; framework; recovery; yuan; determine; methodological; focusing; enterprises; regulating; policies; flow; vendors; forecasts; material; china; emissions; greenhouse; system; study; analysis; decision; assessment; cycle; efficiency; paper; environmental; waste; recycling,0
903,control; characteristic; enhanced; genes; antitumor; cell; effector; division; difference; lentivirus; promotes; immunity; antiapoptotic; induce; combined; expression; dedifferentiate; immune; cytokine; cells; modification; differentially; differences; gene; induction; factors; transfecting; secretion; factor; differentiated; reinfusion; induces; phenotypes; genetic; overexpression; dedifferentiation; transcription; differentiation; transcriptomic; recombinant,1
904,pathological; precursor; kinase; mapk; aigf; cell; exploratory; receptor; protein; ca2; development; disease; formation; pathways; androgen; progression; causing; controlling; plcγ; limb; differentiation; physiological; bone; proliferation; roles; cells; diseases; axin2; role; phospholipase; extracellular; growth; fgf; fgfr; cytokine; factor; chondrocyte; chondrocytes; cartilage; fibroblast,1
905,proposed; degradation; aims; frequency; benefits; marketing; bess; proposes; single; multi; duration; distribution; load; life; achieve; technical; balance; numerical; multiple; grid; strategically; allocates; economic; cycle; functional; service; system; power; capacity; maximizing; optimal; services; systems; lifetime; electrical; storage; planning; energy; battery; batteries,0
906,panel; qatar; approaches; increases; examined; tests; consumption; ips; fmols; empirical; study; exists; policy; hypothesis; supported; ekc; heterogeneity; gcc; outcome; variables; influence; cointegration; cips; statistics; analyze; energy; footprint; economic; countries; evidence; cooperation; econometric; growth; implications; curve; globalization; kuznets; environment; environmental; ecological,0
907,owned; populated; manage; models; publicly; decision; metafrontier; public; output; data; makers; tuscan; firms; integration; activities; density; perspective; efficient; empirical; population; eco; tourism; impact; 2020; ownership; residents; management; economic; services; taxes; analysis; waste; factors; investigation; operators; municipal; investigates; efficiency; environmental; municipalities,0
908,range; intense; rate; frequent; variables; experience; adults; based; practice; measuring; exposure; positively; united; controlled; dissolution; evidence; lifetime; finding; likelihood; phenomenological; causal; relationships; trials; motivation; american; effects; confounds; randomized; survey; population; sample; neurophysiological; linkages; meditators; enlightenment; synergy; meditative; meditation; psychedelic; psychedelics,1
909,system; building; economic; capacity; systems; coordinated; reduce; improved; thermal; realization; utilizing; exploiting; integrated; inertia; reserve; constraint; uncertainties; combined; constraints; solution; reformulating; variability; feasibility; challenges; capabilities; regulation; heat; operation; optimized; power; flexibility; optimization; electric; wind; heating; electrical; efficiency; adaptive; energy; electricity,0
910,hijacking; dexdc; damage; ubiquitin; cytoscape3; ontology; topological; cellular; herpes; insights; interacts; visualization; papilloma; study; host; anthracis; helicc; mechanisms; cardiac; protein; proteolysis; analysis; interactions; ribosomal; pathway; network; pathways; diseases; proteins; networks; bacteria; bacterial; influenza; microbe; virus; microbial; pathogen; cardiovascular; pathogens; pathogenicity,1
911,individual; reported; confirmed; finally; unambiguously; relative; predicted; target; initially; plant; based; anti; subsequently; proposed; efficient; reconsidered; promoting; dft; theoretical; guided; _b97x; planar; analysis; nmr; functional; calculations; diastereomer; diastereomers; spectra; growth; preparation; configuration; pathogenic; combination; nonenolide; revised; structure; synthesis; cremenolide; revision,1
912,regional; key; availability; stability; fossil; unequal; country; urbanization; supply; threat; study; bureaucratic; climatic; facing; strengths; industrialization; rich; weaknesses; threats; potentials; opportunities; approach; projects; field; fuels; fuel; analytical; renewable; generation; geographical; electricity; development; analysis; economic; power; swot; sustainable; ghana; poverty; energy,0
913,population; controlled; health; calamity; instances; society; war; syndrome; december; 18; april; 2020; transmission; province; respiratory; diseases; disease; global; caused; drugs; organization; environment; impact; covid; effects; environmental; 2019; civilization; pandemic; outbreaks; migration; antiviral; viruses; vaccines; 19; prevention; infectious; virus; outbreak; coronavirus,0
914,female; macrophages; mediated; females; receptor; increase; increased; elevated; 490; transfer; chemoattractant; macrophage; infiltration; induced; donors; adoptive; chemokine; recombination; decreased; gene; inflammatory; infusion; transferred; angiotensin; pressure; protein; eliminate; estrogen; immunohistochemistry; protected; protection; immune; eliminated; eliminates; lymphocytes; splenocytes; splenocyte; hypertensive; premenopausal; hypertension,1
915,enhanced; productivity; cell; colonies; study; unravel; energy; generated; commercial; strain; ideal; application; philippines; strains; future; constitutes; tag; sustainable; deficient; isolated; uv; exhibited; cvm6; cells; environment; characteristics; characterization; cvm5; biomass; vulgaris; mutagenesis; mutants; triacylglycerol; mutant; irradiated; biofuel; microalgal; chlorella; microalga; microalgae,1
916,100; evaluation; fraction; siberia; igeo; sources; emission; studies; cities; 90; intensity; hazard; alkaline; ze; territory; study; road; earth; 80; spectrometry; exhaust; western; street; factor; hazardous; tyumen; vehicle; roads; environmental; roadways; geoaccumulation; load; contamination; dust; pollutants; influence; russia; geochemistry; pollution; traffic,1
917,compounds; feasibility; inhibits; hypusination; diseases; parasites; treatment; therapy; molecule; target; molecules; identified; hydroxylase; drugs; 5a; tumors; hypusinated; drug; synthase; triamine; autophagy; protein; cancer; spermidine; polyamines; therapies; enzymes; inhibitors; medicinal; biosynthesis; pathogenic; pharmacology; deoxyhypusine; biosynthetic; pharmaceutical; metastasis; antiproliferative; apoptosis; eukaryotic; eif5a,1
918,iol; reviews; review; literature; highlights; post; weeks; risks; emerging; based; summarizes; including; 39; increase; outweigh; common; disorders; evidence; diabetes; intrahepatic; gestation; term; conducted; maternal; hypertensive; indications; delivery; pregnant; contemporary; gestational; pregnancy; pregnancies; medically; conditions; optimal; practice; induction; labour; timing; clinical,1
919,autoregressive; role; diminishing; biased; employing; ardl; validates; literature; study; renewable; approach; analysis; degradation; policies; agricultural; assesses; confirmed; methods; effects; energy; growth; 2015; indicator; agriculture; kuznets; empirical; implications; increasing; pakistan; findings; testing; curve; forest; evidence; revisiting; forestry; technologies; environment; ecological; environmental,0
920,alleviates; function; vein; epidermal; prevalent; regulation; mrna; rna; inhibition; atherosclerosis; induced; atherosclerotic; inflammation; adenovirus; luciferase; oscillatory; n6; responses; dysfunction; flow; modification; modi�_ation; transcriptomics; m6a; mutation; eukaryotic; receptor; atheroprone; pathophysiology; thrombospondin; modulates; mice; sequencing; endothelial; atherogenesis; atherogenic; gene; epigenetic; methyltransferase; methyladenosine,1
921,lps; nmr; galpa; activities; manp; glcp; oxygen; concentration; sedimentation; reactive; explore; transform; ethanol; residues; characteristics; glcpa2s; chromatography; anti; glcnac; raw246; hmp; magnetic; study; structure; permeation; purification; analysis; analyzed; spectroscopy; oxide; hippocampus; inflammatory; mohnikei; micrograph; stimulation; analyze; cytotoxic; molecular; structural; polysaccharide,1
922,repeated; people; studies; responsed; managed; investigations; role; 60; patients; concentration; identified; benefits; common; injections; low; days; corrected; specific; benefit; including; intravenous; 90; saturation; evidence; symptoms; normal; transferrin; oral; limited; intramuscular; supplements; anaemic; unexplained; haemoglobin; anaemia; ferritin; deficiency; iron,1
923,140; differs; single; substitution; nucleotide; 01; position; individual; allele; chinese; hla; 348; identification,1
924,prior; alpha; ability; mediating; conjugates; conjugated; hepg2; substitute; vitro; incorporated; improve; lipid; analogue; analogues; fewer; efficiency; endosomolytic; positive; relative; endosomal; cells; disulfide; melittin; pegylation; gene; peptide; amphiphilic; amino; improved; transfection; improves; polyacridine; potent; macrolittin; potency; reduced; melp5; biocompatibility; nanoparticle; nanoparticles,1
925,plant; yield; gravity; natural; solubilizing; fatty; seeds; energy; reduced; quantity; leaf; properties; environmental; bfcf; diammonium; tocopherol; dose; agronomic; agriculture; acid; quality; iodine; cultivar; improve; chemical; growth; acids; fertilizer; fertilizers; phenolics; antioxidant; improved; kasumbha; biodiesel; increased; enhanced; biofertilizer; biofertilizers; phosphate; bacteria,1
926,interaction; discusses; summarizes; synergetic; standardization; heavy; shapes; adverse; interactions; risks; pcbs; emerging; aromatic; abundance; ubiquitous; current; status; bodies; atmosphere; polycyclic; biphenyls; degradation; hydrocarbons; toxic; polychlorinated; water; toxicity; effects; antibiotics; aquatic; organisms; microplastic; environments; environment; ecological; microplastics; pollution; pollutants; contaminants; microorganisms,1
927,rights; fiber; heating; recalibrate; extraction; pyrolysis; materials; material; elsevier; cleaner; loop; attention; decades; reuse; responsible; recovered; viability; sources; fibers; crown; yield; flow; circular; reducing; industry; waste; impacts; turbine; anthropogenic; wind; recovery; renewable; approach; greenest; growth; green; energy; environmental; economic; economy,0
928,pore; 60; loading; viability; xrd; initial; sorbent; supported; gel; ratio; decay; mmol; process; influences; phase; volume; bulk; based; optimal; cao; loaded; development; potential; stucture; capacity; developed; cm; crystalline; biomass; diffusion; capture; calcination; adsorbents; cac; adsorption; adsorbent; co2; temperature; carbonation; charcoal,0
929,compared; rice; expanded; paddy; phenological; economic; simultaneously; fundamental; wheat; annual; cropping; methods; drylands; policies; cultivated; disasters; farmland; classification; chinacroparea1; dataset; crop; analyzed; data; china; statistical; spatiotemporal; urbanization; integrating; maps; combining; cultivation; patterns; ecosystem; mapping; agricultural; identified; fields; harvesting; crops; identifying,0
930,characterized; remove; specific; uncovered; selectively; established; damaged; targeting; regulator; role; maintenance; function; assures; selective; study; reticulum; internalized; cells; chloroquine; machinery; cellular; salmonella; interaction; fip200; mechanisms; dysfunctional; atg16l1; mitochondria; link; organelles; rb1cc1; eukaryotes; endosome; rabaptin5; lysosomes; rabep1; endosomes; autophagy; endoplasmic; homeostasis,1
931,multiple; based; fuel; software; location; india; welfare; cell; kwh; combinations; configurations; net; homer; configuration; multi; sustainable; calculation; resource; hybrid; study; biomass; assessment; cluster; urban; battery; analysis; system; solar; resources; techno; energy; village; systems; economic; grid; rural; analyze; villages; electricity; electrification,0
932,feasible; resources; dollars; supply; storage; gas; thirty; secure; system; 80; disruption; rights; emission; 25; proposing; affordable; carbon; dioxide; feasibility; 10; achievable; 2011; billion; sustainable; 2010; techno; 90; nuclear; 250; fuel; power; renewable; 2050; solar; wind; photovoltaic; energy; 100; jordan; electricity,0
933,2016; decrease; ekc; relationships; studies; increase; inverted; attributes; utilisation; hypothesis; associations; cointegration; finding; mitigation; modernisation; livestock; discovering; influenced; renewable; co2; fisheries; carbon; evidence; objective; reveals; agricultural; urbanisation; agriculture; findings; emissions; curve; energy; growth; sustainable; economic; crops; effects; kuznets; dioxide; environmental,0
934,consumption; satellite; worldwide; regulation; energy; neighboring; sustainable; variables; hotspot; china; growth; externality; influential; explanatory; decades; concentration; panel; measure; chinese; eco; spatial; autocorrelation; agglomerations; spatiotemporal; empirical; evaluation; analysis; estimation; characteristics; cities; factors; economic; statistically; environmental; pollution; prefecture; efficiency; geographical; urbanization; econometric,0
935,continuing; term; data; patient; indicators; studies; impelled; pandemic; tolerance; centers; duration; remote; diseases; recommendations; health; coordinated; terms; experiments; adaptations; justifies; practice; patients; situation; dyspnea; trials; exercise; technologies; pulmonary; modalities; program; programs; practices; clinical; interventions; respiratory; communication; copd; exacerbation; rehabilitation; telerehabilitation,1
936,lysosomes; numerous; progressive; joint; joints; responsible; synovial; inside; marked; targeted; disease; ph; matrix; factor; elucidated; factors; ra; activated; tissue; papain; includes; leukocytes; inflammatory; acidic; chronic; role; proteases; enzyme; infiltration; enzymes; cartilage; musculoskeletal; exploring; proteolytic; metalloproteases; cysteine; cathepsins; cathepsin; arthritis; rheumatoid,1
937,threaten; respect; sites; vital; sectors; articles; classified; priority; threatened; decades; projects; 2004; numerous; habitat; threat; contradictory; economic; explores; policies; dissociation; anthropic; threats; identified; countries; geographical; protected; international; global; underestimated; destruction; impacts; conflict; chilean; chile; pollution; conflicts; conservation; environmental; ecosystems; biodiversity,0
938,prompted; army; external; environment; focus; authorities; education; linkage; footprint; link; security; combined; bootstrap; spending; study; evidence; outcomes; environmental; dictatorships; growth; ecological; conflicts; contributes; military; impact; expenditures; findings; influence; militaries; consumption; consequences; investigated; investigating; analyzing; economic; causality; cointegration; impacts; pakistan; pakistani,0
939,measure; presence; relationship; green; dynamic; negative; common; trade; dcce; chudik; technology; estimation; data; performance; econometric; co2; fdi; urbanization; techniques; improved; correlated; quality; positive; oic; indicator; countries; emissions; association; institutional; sustainable; openness; evidence; institutions; dependence; effects; ecological; pollutants; indicators; environmental; outcomes,0
940,individual; current; makers; finally; model; policy; elsevier; 192; financial; examines; published; negative; study; development; authors; influence; 2020; quantile; countries; recommendations; quantiles; findings; decreases; carbon; emission; positively; consumption; increasing; renewable; variables; distributional; heterogeneous; globe; approach; dioxide; panel; global; energy; heterogeneity; regression,0
941,theme; regularly; targeted; captive; females; 183; stable; juveniles; males; agonistic; typically; assumption; setting; compete; resources; structure; structured; conditions; sustaining; systems; ranks; social; aggressive; dynamic; birds; foraging; socially; cognition; dynamics; captivity; mechanisms; opportunities; periods; emergence; ravens; aggressions; conflict; hierarchies; hierarchical; dominance,1
942,action; develop; essential; agent; replication; developed; material; suitable; eidd; mutations; enhances; study; helpful; mk; rna; mechanism; moa; 4482; trial; orally; examined; anti; viral; organic; synthetic; promising; treatment; chemistry; review; synthesis; 19; biochemistry; oral; clinical; molecular; covid; pharmacology; drug; medicinal; molnupiravir,1
943,uncertainty; proposes; sources; users; revenue; provide; rewards; systems; method; robust; decision; flexibility; based; calculates; operator; economic; game; market; price; elasticity; response; robustness; offers; power; equilibrium; competition; optimize; bids; responsive; electricity; demand; cooperative; theory; optimization; aggregated; strategy; bidding; aggregator; strategies; aggregators,0
944,super; negative; systematic; effective; propose; reduced; units; 2015; decision; promotes; low; economic; dea; preference; system; energy; study; impact; sector; indicator; province; dimensions; evaluate; indicators; waste; sbm; inefficient; regional; evaluation; effectiveness; environment; measure; weighting; environmental; pollution; efficiency; measuring; transport; transportation; sustainability,0
945,video; records; rating; tool; anastomosing; scored; comparison; recorded; distance; manual; assessed; assessors; dexterity; expert; scale; acquisition; performed; simulation; anastomosis; aorta; assessment; performance; harvested; measure; feasible; surgeon; effectiveness; measures; surgeons; suturing; operating; parameters; objective; objectively; procedure; surgical; techniques; microsurgeons; microsurgical; microvascular,1
946,condition; precipitation; 2015; context; period; production; strengthened; population; challenges; weakened; hydrological; surface; availability; severe; domestic; northern; security; monsoon; 18; droughts; 1870; livelihood; century; agriculture; southern; term; 1918; indian; storage; months; india; decades; depletion; 2018; duration; reconstruction; water; reservoir; groundwater; drought,0
947,potential; pandemic; estimated; clinical; capita; envisioned; reported; testing; 19; viable; infected; simulations; savings; scientists; detection; wastewater; worldwide; globally; assessing; successes; economic; computational; campaigns; variables; economy; estimation; screening; regions; inability; feasibility; populations; opportunities; examine; infections; challenges; livelihoods; epidemiology; epidemic; analysis; surveillance,0
948,hazard; pillar; 100; agriculture; 10; defined; major; sustainability; component; focus; contents; countries; anthropogenic; study; powerful; principal; 27; assessment; catchment; analysis; samples; transported; suspended; emissions; proportion; exposure; findings; thailand; tropical; matter; transporter; particulate; accumulation; toxicity; metal; pollution; metals; toxic; heavy; contamination,0
949,2000; relationship; future; guide; projects; conditions; increase; awareness; stability; predicts; natural; study; cover; predicted; 2030; estimated; improvement; 8991; protection; coefficients; scenario; development; coefficient; economic; oasis; zhangye; northwest; wetland; services; simulation; grassland; climate; response; china; ecological; environmental; forest; geography; land; ecosystem,0
950,system; generates; simultaneously; compared; modification; water; investigate; tehran; simultaneous; reducing; productivity; economic; helical; double; stream; hot; increasing; improve; increase; performance; cools; enhancing; insulation; cool; cold; improves; experimental; radiation; efficiency; experiments; analysis; temperature; solar; temperatures; thermal; cooling; study; heat; heating; thermoelectric,0
951,developed; studied; affect; measure; findings; severe; constitute; enablin; researched; fundamental; genetic; girls; theory; rtt; investigating; medical; music; infancy; describes; integrative; patients; subjective; clinical; attunement; disorder; descriptive; aspects; multidisciplinary; rehabilitation; medicine; standardized; intervention; impairments; essay; rehabilitative; treatment; disabilities; syndrome; neurodevelopmental; therapy,1
952,served; intimately; human; arena; ground; rationally; choice; implicated; induction; breaking; compartment; underlying; translational; highlight; review; considerations; gained; focusing; including; combat; target; treatment; current; resolution; inflammatory; lymphoid; strategies; approaches; diseases; cancer; potentials; inflammation; therapeutics; immunotherapy; advances; hacking; pathophysiologies; challenges; macrophages,1
953,time; limited; measure; data; conducive; 2016; increased; change; 2005; inhibitory; consumption; promoted; improving; decrease; regions; study; 30; promote; generation; achieving; increase; decline; impact; panel; emission; emissions; reductions; china; evidence; regression; developing; provinces; chinese; development; carbon; reduction; renewable; electricity; energy; climate,0
954,equivalent; system; design; controllable; including; reviewed; realization; generator; protection; experience; review; guarantee; grid; key; features; researchers; polytechnic; technical; infrastructure; designers; monitoring; devices; systems; installation; utility; operate; generators; functions; challenges; recommendations; operation; practical; operational; requirements; overview; microgrid; guidelines; implementation; microgrids; implementations,0
955,μg; injected; natural; experiment; evaluate; enhance; factor; intraperitoneally; enhancing; receptor; paramylon; upregulated; interleukin; enhanced; constitutes; glucan; dectin; expression; gene; immunity; experimental; gracilis; mouse; necrosis; induced; model; splenocytes; stimulator; immunology; mice; immune; effects; cyclophosphamide; lipopolysaccharide; cytokine; immunocompromised; euglena; immunoenhancing; immunosuppression; immunosuppressive,1
956,autoregressive; transcends; prevention; flood; investment; measures; cleaner; stabilization; degradation; energy; evidence; consumption; interaction; cointegration; carbon; catalyst; drive; variables; objective; achieve; interdependence; economic; benefits; estimators; coastal; countries; economies; emissions; globalized; globally; contributes; determinants; effects; growth; global; impact; environment; pollutant; sustainability; environmental,0
957,oil; issues; operating; focuses; function; pressure; essential; media; conditions; implementation; industrial; performance; temperature; improves; suspension; techno; technique; aspects; salinity; requirements; article; widespread; properties; hybrid; 100; review; quantum; bottleneck; lubrication; critical; stabilization; reusability; nanoparticles; usability; stability; wettability; basefluid; instability; microfluidics; nanofluid,0
958,reduction; countries; domestic; reducing; intensity; published; limited; dependency; relies; robustness; actions; consumers; 2020; population; concerns; limitations; increasing; fluctuations; source; importers; diversification; imports; import; technologies; factors; waste; role; analysis; focusing; sources; efficiency; boost; renewable; japan; geothermal; energies; supply; hydropower; biofuel; energy,0
959,002; adults; chronological; study; conclusions; illumina; rate; linear; clues; subgroup; increase; values; studies; aged; susceptibilities; δage; ratios; measures; multiple; diverse; pulse; age; biological; metrics; residuals; interaction; combination; interactions; relationships; blood; regression; aging; epigenetic; pressure; accelerated; hypertension; associations; humanmethylationepic; acceleration; methylation,1
960,wind; built; generation; storage; proposed; system; proved; distributed; based; mode; improve; unit; costs; obvious; integrated; empirical; reduce; plan; supply; multi; hybrid; minimum; turbines; configuration; moth; power; scheduling; output; economically; photovoltaics; energy; complementary; flame; operation; optimal; optimized; algorithm; efficiency; optimization; microgrid,0
961,elsevier; reduce; sample; 2018; examines; dynamic; international; co2; carbon; agencies; attractive; investment; cooperation; emissions; confirms; rights; countries; emits; 2020; study; country; governments; analysis; consuming; causality; sources; empirical; consumption; evidence; increasing; positive; resources; impact; environment; growth; economies; renewable; economic; greenhouse; energy,0
962,hybrid; extended; renewable; pv; weighted; storage; configure; hspsi; supply; particle; sizing; pareto; techno; lpsp; generated; reduce; utilization; simulated; levelized; system; pumping; maximum; grid; wind; surplus; reservoir; perspective; optimality; hypervolume; optimization; pumped; installation; optimal; photovoltaics; energy; power; optimized; station; hydropower; electricity,0
963,ekc; derivatives; relationship; conservation; utilization; causal; obstruct; fossil; test; economy; coal; estimation; multiple; heterogeneous; causality; incorporating; support; findings; consumption; thai; implication; co2; structural; investigated; environmental; aggregated; validated; implications; fiscal; confirms; initiatives; emissions; instrumentality; thailand; evidence; abates; policy; cointegration; policies; breaks,0
964,lack; wider; role; broader; document; clarify; collection; reductions; key; measured; 26; consumers; persistence; reports; study; studied; collections; affect; consistent; provided; populations; credit; eligibility; expansion; care; affordable; improve; symptom; protection; coverage; provision; repayment; outcomes; debts; debt; financial; medical; medicare; insurance; health,1
